"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-01-01,201.134617442653,221.676018144841,180.056621470417,222.947880634372
2023-02-01,198.678109052446,222.881039635232,209.691706826199,235.485855004434
2023-03-01,196.572032349357,228.439201801554,216.539343445527,232.11724050209
2023-04-01,194.527673268907,228.837369179146,250.267046357228,226.569300846176
2023-05-01,192.607905884464,229.235536556738,218.094255800097,237.021220877289
2023-06-01,190.806823729412,229.63370393433,211.266566701974,234.09100019321
