time,cpu_index
423,242.63289688544947
424,209.38544058665306
425,294.1908233538785
426,229.65486354282535
427,222.803071801848
428,170.0181188092672
429,170.05322093250408
430,192.39495098697427
431,203.0717283153379
432,269.65002467661265
433,188.49622242251633
434,272.81139734545917
