"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-04-01,238.558983587513,283.898957907869,244.644074468719,238.116165547798
2023-05-01,228.349416364984,193.820595596884,203.890717142088,239.023840171199
2023-06-01,221.317409897549,222.329388075772,238.541664273937,226.753300810822
