"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-01-01,200.853954663248,222.206689962975,226.357941096925,221.299917308708
2023-02-01,198.587825981595,234.789085506457,238.447356163431,234.331504459659
2023-03-01,196.432365046471,234.443964675338,234.105952232893,231.262535977852
2023-04-01,194.382615523936,264.654169582332,237.798820174065,224.885122148654
2023-05-01,192.456087850283,178.397024350907,207.96398358767,235.049047397673
2023-06-01,190.649689163362,215.583213570242,238.02789487303,231.327643803656
