time,cpu_index
423,278.8396667569304
424,281.5212981335517
425,261.19089819728225
426,316.1437228396909
427,322.90868216959694
428,342.8022533593439
429,277.96857999988356
430,287.5503137106179
431,298.79801681994275
432,303.8270154580393
433,317.02657828819486
434,311.53724916098196
